#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   1   2  4.4e-156  9.7e-155  515.9  14.0    17   421   122   567   112   581 0.91 -
scaffold_9:5654072-5650965    -           1036 7941at71240          -            811         0 1129.4  24.5   2   2    3e-187  6.6e-186  619.0   1.9   417   811   615  1027   598  1027 0.96 -
scaffold_9:13382693-13379589  -            446 7941at71240          -            811   1.7e-16   58.6   2.2   4   4   0.00039    0.0086   13.3   0.0   717   800   312   395   290   406 0.65 -
scaffold_10:16748627-16748986 -            120 7941at71240          -            811   1.8e-16   58.5   0.0   1   1   1.3e-17   2.8e-16   57.9   0.0   672   780     3   114     1   119 0.94 -
scaffold_2:7221923-7220616    -            436 7941at71240          -            811   2.6e-16   58.0   0.0   1   3   1.3e-06   2.8e-05   21.5   0.0   231   753     6   114     1   137 0.51 -
scaffold_2:7221923-7220616    -            436 7941at71240          -            811   2.6e-16   58.0   0.0   2   3   1.1e-05   0.00025   18.4   0.0   685   758   148   220   131   226 0.86 -
scaffold_2:7221923-7220616    -            436 7941at71240          -            811   2.6e-16   58.0   0.0   3   3   0.00043    0.0095   13.2   0.0   649   776   245   369   240   379 0.77 -
scaffold_4:6459518-6461547    -            629 7941at71240          -            811   2.8e-16   57.9   1.1   1   3   0.00048     0.011   13.0   0.0   623   760    29   165    27   176 0.67 -
scaffold_4:6459518-6461547    -            629 7941at71240          -            811   2.8e-16   57.9   1.1   2   3   3.7e-06   8.2e-05   20.0   0.0   680   786   186   290   174   297 0.81 -
scaffold_4:6459518-6461547    -            629 7941at71240          -            811   2.8e-16   57.9   1.1   3   3   2.4e-05   0.00052   17.3   0.1   696   776   337   420   314   427 0.77 -
scaffold_7:28550468-28549251  -            406 7941at71240          -            811   4.2e-16   57.4   0.0   1   3   2.6e-06   5.7e-05   20.5   0.0    72   758    50   131    39   138 0.51 -
scaffold_7:28550468-28549251  -            406 7941at71240          -            811   4.2e-16   57.4   0.0   2   3   1.8e-11     4e-10   37.6   0.0   648   806   123   280   121   285 0.92 -
scaffold_7:28550468-28549251  -            406 7941at71240          -            811   4.2e-16   57.4   0.0   3   3       1.6        37    1.3   0.0   651   745   262   355   258   365 0.67 -
scaffold_5:34307871-34305849  -            556 7941at71240          -            811   5.7e-16   56.9   7.0   1   3   1.1e-07   2.4e-06   25.1   0.1   626   791   137   300    95   303 0.84 -
scaffold_5:34307871-34305849  -            556 7941at71240          -            811   5.7e-16   56.9   7.0   2   3   5.1e-05    0.0011   16.2   0.4   293   758   324   403   306   428 0.61 -
scaffold_5:34307871-34305849  -            556 7941at71240          -            811   5.7e-16   56.9   7.0   3   3   2.8e-05   0.00063   17.1   0.1   716   805   462   552   455   556 0.79 -
scaffold_3:31800395-31802077  -            561 7941at71240          -            811   6.9e-16   56.6   0.4   1   4   0.00014    0.0031   14.8   0.0   107   164    47   104    14   115 0.78 -
scaffold_3:31800395-31802077  -            561 7941at71240          -            811   6.9e-16   56.6   0.4   2   4   4.8e-06   0.00011   19.6   0.0   676   759   115   198   105   216 0.92 -
scaffold_3:31800395-31802077  -            561 7941at71240          -            811   6.9e-16   56.6   0.4   3   4   0.00023    0.0051   14.1   0.0   682   783   223   324   205   329 0.87 -
scaffold_3:31800395-31802077  -            561 7941at71240          -            811   6.9e-16   56.6   0.4   4   4      0.26       5.8    3.9   0.0   512   558   321   369   318   415 0.80 -
scaffold_10:17675091-17674717 -            125 7941at71240          -            811   6.9e-16   56.6   0.4   1   2   5.1e-13   1.1e-11   42.7   0.0   711   799     2    90     1    91 0.98 -
scaffold_10:17675091-17674717 -            125 7941at71240          -            811   6.9e-16   56.6   0.4   2   2   1.1e-05   0.00025   18.4   0.1   704   763    65   124    63   125 0.95 -
scaffold_9:7778465-7779589    -            375 7941at71240          -            811   6.9e-16   56.6   1.4   1   3   1.4e-08   3.1e-07   28.0   0.1   627   777     9   160     4   167 0.89 -
scaffold_9:7778465-7779589    -            375 7941at71240          -            811   6.9e-16   56.6   1.4   2   3   7.2e-06   0.00016   19.0   0.0   618   775   136   295   131   302 0.80 -
scaffold_9:7778465-7779589    -            375 7941at71240          -            811   6.9e-16   56.6   1.4   3   3   8.4e-07   1.9e-05   22.1   0.0   624   760   209   351   206   373 0.74 -
scaffold_19:109585-110127     -            181 7941at71240          -            811   8.3e-16   56.4   0.1   1   2   0.00049     0.011   13.0   0.0   722   805    24   108    12   112 0.50 -
scaffold_19:109585-110127     -            181 7941at71240          -            811   8.3e-16   56.4   0.1   2   2   1.2e-14   2.6e-13   48.1   0.1   703   795    76   172    73   180 0.87 -
scaffold_10:16712083-16712397 -            105 7941at71240          -            811   1.2e-15   55.8   0.0   1   1   1.6e-16   3.6e-15   54.3   0.0   699   781    22   104     1   105 0.87 -
scaffold_5:14896603-14896917  -            105 7941at71240          -            811   1.8e-15   55.2   0.0   1   1   9.6e-17   2.1e-15   55.0   0.0   703   784     9    90     2   105 0.95 -
scaffold_6:23974843-23976438  -            532 7941at71240          -            811   2.2e-15   55.0   0.0   1   4     0.012      0.27    8.3   0.0    74   156    13    93     7   100 0.64 -
scaffold_6:23974843-23976438  -            532 7941at71240          -            811   2.2e-15   55.0   0.0   2   4    0.0038     0.085   10.0   0.0   242   395   128   285   122   295 0.83 -
scaffold_6:23974843-23976438  -            532 7941at71240          -            811   2.2e-15   55.0   0.0   3   4   3.2e-07   7.1e-06   23.5   0.0   705   794   312   397   298   402 0.87 -
scaffold_6:23974843-23976438  -            532 7941at71240          -            811   2.2e-15   55.0   0.0   4   4   0.00017    0.0037   14.5   0.0   708   775   381   448   380   452 0.95 -
scaffold_10:7675797-7674679   -            371 7941at71240          -            811   3.9e-15   54.2   0.2   1   4   0.00026    0.0058   13.9   0.0   714   765    71   122    57   143 0.67 -
scaffold_10:7675797-7674679   -            371 7941at71240          -            811   3.9e-15   54.2   0.2   2   4   6.7e-05    0.0015   15.8   0.0   714   760   172   218   131   235 0.78 -
scaffold_10:7675797-7674679   -            371 7941at71240          -            811   3.9e-15   54.2   0.2   3   4   0.00029    0.0064   13.7   0.0   107   156   236   285   226   311 0.80 -
scaffold_10:7675797-7674679   -            371 7941at71240          -            811   3.9e-15   54.2   0.2   4   4     0.073       1.6    5.8   0.0   703   779   299   369   289   371 0.79 -
scaffold_1:36753159-36752797  -            121 7941at71240          -            811     4e-15   54.1   0.8   1   2   1.9e-10   4.2e-09   34.2   0.1   722   798     2    78     1    79 0.87 -
scaffold_1:36753159-36752797  -            121 7941at71240          -            811     4e-15   54.1   0.8   2   2   1.4e-07   3.2e-06   24.6   0.1   110   168    63   121    60   121 0.86 -
scaffold_7:6056772-6058496    -            575 7941at71240          -            811   8.6e-15   53.0   2.7   1   3   8.6e-08   1.9e-06   25.4   0.1   589   781   145   350   127   354 0.79 -
scaffold_7:6056772-6058496    -            575 7941at71240          -            811   8.6e-15   53.0   2.7   2   3     0.036      0.79    6.8   0.0   266   313   356   404   351   423 0.51 -
scaffold_7:6056772-6058496    -            575 7941at71240          -            811   8.6e-15   53.0   2.7   3   3   5.1e-06   0.00011   19.5   0.1   679   793   421   545   413   559 0.79 -
scaffold_10:7675797-7674440   -            410 7941at71240          -            811     2e-14   51.8   0.3   1   4   0.00033    0.0073   13.5   0.0   714   764    71   121    58   140 0.68 -
scaffold_10:7675797-7674440   -            410 7941at71240          -            811     2e-14   51.8   0.3   2   4   7.3e-05    0.0016   15.7   0.0   713   760   171   218   126   235 0.78 -
scaffold_10:7675797-7674440   -            410 7941at71240          -            811     2e-14   51.8   0.3   3   4   0.00027    0.0059   13.9   0.0   106   157   235   286   222   312 0.78 -
scaffold_10:7675797-7674440   -            410 7941at71240          -            811     2e-14   51.8   0.3   4   4      0.24       5.3    4.1   0.0   703   751   299   347   289   382 0.78 -
scaffold_3:35384533-35382767  -            589 7941at71240          -            811     3e-14   51.2   0.0   1   3      0.58        13    2.8   0.0   719   788    50   118    41   123 0.76 -
scaffold_3:35384533-35382767  -            589 7941at71240          -            811     3e-14   51.2   0.0   2   3     0.025      0.55    7.3   0.0   712   745   178   211   166   246 0.79 -
scaffold_3:35384533-35382767  -            589 7941at71240          -            811     3e-14   51.2   0.0   3   3   1.5e-10   3.3e-09   34.5   0.0   623   777   224   380   209   402 0.80 -
scaffold_1:26176582-26174777  -            602 7941at71240          -            811   3.2e-14   51.1   0.0   1   3       2.7        59    0.6   0.0   701   759    79   137    39   150 0.73 -
scaffold_1:26176582-26174777  -            602 7941at71240          -            811   3.2e-14   51.1   0.0   2   3     1e-06   2.3e-05   21.8   0.0   674   756   154   236   125   245 0.78 -
scaffold_1:26176582-26174777  -            602 7941at71240          -            811   3.2e-14   51.1   0.0   3   3   2.7e-07   6.1e-06   23.7   0.0   640   809   254   422   244   424 0.76 -
scaffold_1:39752319-39750457  -            621 7941at71240          -            811   3.6e-14   51.0   0.0   1   2   2.7e-07     6e-06   23.8   0.0   592   806    45   270    36   273 0.75 -
scaffold_1:39752319-39750457  -            621 7941at71240          -            811   3.6e-14   51.0   0.0   2   2   2.2e-07   4.9e-06   24.0   0.0   636   777   272   413   258   442 0.82 -
scaffold_3:34895747-34894291  -            479 7941at71240          -            811   4.3e-14   50.7   0.0   1   4      0.46        10    3.1   0.0   715   764    46    96    29   104 0.70 -
scaffold_3:34895747-34894291  -            479 7941at71240          -            811   4.3e-14   50.7   0.0   2   4   2.3e-08   5.2e-07   27.3   0.0   263   342   148   224   140   232 0.89 -
scaffold_3:34895747-34894291  -            479 7941at71240          -            811   4.3e-14   50.7   0.0   3   4     0.028      0.62    7.2   0.0   712   751   277   317   241   333 0.77 -
scaffold_3:34895747-34894291  -            479 7941at71240          -            811   4.3e-14   50.7   0.0   4   4     0.018       0.4    7.8   0.0   649   751   343   444   327   474 0.74 -
scaffold_5:8152149-8154666    -            254 7941at71240          -            811   6.7e-14   50.0   1.2   1   2   2.2e-05   0.00049   17.4   0.0   716   772    23    79     9    91 0.86 -
scaffold_5:8152149-8154666    -            254 7941at71240          -            811   6.7e-14   50.0   1.2   2   2   1.4e-09     3e-08   31.3   0.7   189   335    83   233    76   241 0.74 -
scaffold_3:36495261-36497362  -            631 7941at71240          -            811   7.3e-14   49.9   3.9   1   5   0.00012    0.0026   15.0   0.0   651   777    20   145     7   149 0.83 -
scaffold_3:36495261-36497362  -            631 7941at71240          -            811   7.3e-14   49.9   3.9   2   5         1        23    2.0   0.0   330   362   224   256   174   282 0.80 -
scaffold_3:36495261-36497362  -            631 7941at71240          -            811   7.3e-14   49.9   3.9   3   5     4e-07   8.9e-06   23.2   0.2    58   175   242   357   215   360 0.86 -
scaffold_3:36495261-36497362  -            631 7941at71240          -            811   7.3e-14   49.9   3.9   4   5   4.2e-06   9.3e-05   19.8   0.1   500   576   318   391   317   404 0.68 -
scaffold_3:36495261-36497362  -            631 7941at71240          -            811   7.3e-14   49.9   3.9   5   5     0.028      0.62    7.2   0.0   628   698   377   447   362   506 0.50 -
scaffold_11:8447871-8449258   -            391 7941at71240          -            811   1.4e-13   49.0   0.0   1   3     0.052       1.2    6.3   0.0   693   765    38   109    27   124 0.75 -
scaffold_11:8447871-8449258   -            391 7941at71240          -            811   1.4e-13   49.0   0.0   2   3   1.7e-09   3.8e-08   31.0   0.0   681   783   127   224   108   228 0.89 -
scaffold_11:8447871-8449258   -            391 7941at71240          -            811   1.4e-13   49.0   0.0   3   3     0.013      0.28    8.3   0.0   708   779   254   320   242   333 0.78 -
scaffold_12:12847432-12847746 -            105 7941at71240          -            811   1.5e-13   48.9   0.1   1   2   2.2e-10   4.8e-09   34.0   0.0   718   788     1    71     1    75 0.94 -
scaffold_12:12847432-12847746 -            105 7941at71240          -            811   1.5e-13   48.9   0.1   2   2   8.4e-06   0.00019   18.8   0.0   284   332    53   102    49   105 0.63 -
scaffold_4:7773106-7757469    -            793 7941at71240          -            811   2.7e-13   48.1   8.3   1   4     0.003     0.066   10.4   0.1   640   776    86   224    73   283 0.64 -
scaffold_4:7773106-7757469    -            793 7941at71240          -            811   2.7e-13   48.1   8.3   2   4    0.0015     0.034   11.4   0.1   632   798   334   515   319   522 0.68 -
scaffold_4:7773106-7757469    -            793 7941at71240          -            811   2.7e-13   48.1   8.3   3   4   4.5e-06    0.0001   19.7   0.5   730   792   559   621   534   624 0.86 -
scaffold_4:7773106-7757469    -            793 7941at71240          -            811   2.7e-13   48.1   8.3   4   4   0.00075     0.017   12.4   0.1   650   736   616   703   611   719 0.57 -
scaffold_24:1833299-1833610   -            104 7941at71240          -            811   5.9e-13   46.9   0.1   1   2   1.4e-07   3.1e-06   24.7   0.0   713   794     2    83     1    84 0.91 -
scaffold_24:1833299-1833610   -            104 7941at71240          -            811   5.9e-13   46.9   0.1   2   2     5e-08   1.1e-06   26.2   0.0   701   780    25   104    21   104 0.94 -
scaffold_1:24646071-24637978  -            801 7941at71240          -            811   6.9e-13   46.7   7.7   1   4     0.014      0.31    8.2   0.1   646   724    75   157    60   218 0.43 -
