#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold_2:18387808-18384677  -           1044 8828at71240          -            913         0 1299.0  23.8   1   2         0         0 1283.5  21.7     1   904     2   965     2   971 0.93 -
scaffold_2:18387808-18384677  -           1044 8828at71240          -            913         0 1299.0  23.8   2   2   7.6e-05    0.0017   15.7   0.0   886   913  1017  1044   989  1044 0.77 -
scaffold_3:6386418-6387734    -            439 8828at71240          -            913   1.2e-23   82.3   2.6   1   3   8.4e-11   1.8e-09   35.4   0.0   238   454    70   280    50   282 0.87 -
scaffold_3:6386418-6387734    -            439 8828at71240          -            913   1.2e-23   82.3   2.6   2   3   9.1e-12     2e-10   38.6   0.4   133   351   136   343   135   344 0.91 -
scaffold_3:6386418-6387734    -            439 8828at71240          -            913   1.2e-23   82.3   2.6   3   3   8.4e-07   1.9e-05   22.2   0.2   194   298   294   395   291   422 0.72 -
scaffold_10:16712083-16712397 -            105 8828at71240          -            913   1.5e-23   82.0   0.0   1   1   7.4e-25   1.6e-23   81.9   0.0   232   333     2   103     1   105 0.98 -
scaffold_9:4585358-4585675    -            106 8828at71240          -            913   3.5e-23   80.8   0.2   1   2   4.8e-18   1.1e-16   59.4   0.0   294   360     1    67     1    69 0.93 -
scaffold_9:4585358-4585675    -            106 8828at71240          -            913   3.5e-23   80.8   0.2   2   2   1.3e-06   2.9e-05   21.5   0.0   252   293    64   105    62   106 0.90 -
scaffold_6:15669615-15669247  -            123 8828at71240          -            913     6e-23   80.1   1.2   1   1   3.2e-24     7e-23   79.8   1.2   644   757     3   119     1   122 0.91 -
scaffold_5:8154660-8155325    -            222 8828at71240          -            913     9e-23   79.5   0.0   1   1     9e-24     2e-22   78.3   0.0   161   364    13   218     4   221 0.92 -
scaffold_2:22689153-22690133  -            327 8828at71240          -            913     4e-22   77.3   1.7   1   2     6e-19   1.3e-17   62.4   0.1   152   352    19   228     3   235 0.86 -
scaffold_2:22689153-22690133  -            327 8828at71240          -            913     4e-22   77.3   1.7   2   2   0.00014    0.0032   14.8   0.2   218   295   233   312   228   316 0.83 -
scaffold_4:8237221-8239097    -            262 8828at71240          -            913   4.1e-22   77.3   0.5   1   1   3.1e-23   6.8e-22   76.6   0.5   239   405    78   250    64   260 0.92 -
scaffold_7:28550468-28549251  -            406 8828at71240          -            913   6.3e-22   76.7   0.0   1   1   2.4e-13   5.3e-12   43.8   0.0   197   334    55   189    45   191 0.92 -
scaffold_1:39176664-39182173  -            949 8828at71240          -            913   9.4e-22   76.1   0.5   1   2    0.0094      0.21    8.8   0.0    80   192   424   542   395   547 0.74 -
scaffold_1:39176664-39182173  -            949 8828at71240          -            913   9.4e-22   76.1   0.5   2   2   1.2e-19   2.6e-18   64.7   0.3   232   461   563   807   559   815 0.84 -
scaffold_10:16748627-16748986 -            120 8828at71240          -            913   2.4e-21   74.7   0.0   1   1   2.4e-22   5.3e-21   73.6   0.0   255   364     1   110     1   113 0.95 -
scaffold_10:15090149-15089028 -            374 8828at71240          -            913   2.7e-21   74.6   0.2   1   3   0.00013    0.0028   14.9   0.0   418   491    46   119    31   136 0.62 -
scaffold_10:15090149-15089028 -            374 8828at71240          -            913   2.7e-21   74.6   0.2   2   3     2e-07   4.3e-06   24.3   0.0   672   774    93   201    90   205 0.83 -
scaffold_10:15090149-15089028 -            374 8828at71240          -            913   2.7e-21   74.6   0.2   3   3   2.9e-14   6.4e-13   46.9   0.0   163   360   171   370   167   374 0.95 -
scaffold_2:27095972-27108392  -            503 8828at71240          -            913   3.2e-21   74.3   5.1   1   1   3.6e-22   7.9e-21   73.0   4.9   164   494    47   385    29   397 0.90 -
scaffold_5:14896603-14896917  -            105 8828at71240          -            913   3.8e-21   74.1   0.1   1   1   1.9e-22   4.2e-21   73.9   0.1   250   353     3   105     1   105 0.96 -
scaffold_10:16980422-16980063 -            120 8828at71240          -            913   4.5e-21   73.9   0.1   1   2   3.1e-08   6.9e-07   26.9   0.0   250   291     2    43     1    48 0.85 -
scaffold_10:16980422-16980063 -            120 8828at71240          -            913   4.5e-21   73.9   0.1   2   2   7.4e-14   1.6e-12   45.5   0.0   261   329    48   116    44   120 0.96 -
scaffold_3:34895747-34894291  -            479 8828at71240          -            913   5.5e-21   73.6   0.1   1   3     0.029      0.64    7.2   0.0   268   314    46    92    36   101 0.74 -
scaffold_3:34895747-34894291  -            479 8828at71240          -            913   5.5e-21   73.6   0.1   2   3     9e-05     0.002   15.4   0.0   435   464   146   175   118   180 0.87 -
scaffold_3:34895747-34894291  -            479 8828at71240          -            913   5.5e-21   73.6   0.1   3   3   1.7e-16   3.8e-15   54.2   0.7   230   534   146   437   143   475 0.84 -
scaffold_32:685846-682291     -            379 8828at71240          -            913   1.4e-20   72.2   0.3   1   2   2.1e-09   4.6e-08   30.8   0.0   235   332   137   234   120   245 0.91 -
scaffold_32:685846-682291     -            379 8828at71240          -            913   1.4e-20   72.2   0.3   2   2   6.1e-12   1.4e-10   39.2   0.1   408   505   245   343   241   353 0.95 -
scaffold_4:34430808-34429114  -            565 8828at71240          -            913   1.6e-20   72.0   0.0   1   3   0.00027    0.0059   13.9   0.0   248   334    69   156    49   156 0.84 -
scaffold_4:34430808-34429114  -            565 8828at71240          -            913   1.6e-20   72.0   0.0   2   3   4.1e-07   9.1e-06   23.2   0.1   231   334   154   257   153   259 0.97 -
scaffold_4:34430808-34429114  -            565 8828at71240          -            913   1.6e-20   72.0   0.0   3   3   1.6e-10   3.6e-09   34.5   0.0   267   374   256   366   252   379 0.87 -
scaffold_10:5826098-5827677   -            512 8828at71240          -            913   2.7e-20   71.3   0.5   1   3   7.5e-09   1.7e-07   28.9   0.0   257   358    66   163    45   177 0.67 -
scaffold_10:5826098-5827677   -            512 8828at71240          -            913   2.7e-20   71.3   0.5   2   3   3.6e-07   7.9e-06   23.4   0.0   232   341   142   249   139   249 0.89 -
scaffold_10:5826098-5827677   -            512 8828at71240          -            913   2.7e-20   71.3   0.5   3   3   1.2e-09   2.7e-08   31.6   0.1   266   364   209   307   194   339 0.83 -
scaffold_7:4175930-4175523    -            136 8828at71240          -            913     3e-20   71.1   0.3   1   2   1.1e-18   2.5e-17   61.5   0.0   248   358     1   111     1   114 0.98 -
scaffold_7:4175930-4175523    -            136 8828at71240          -            913     3e-20   71.1   0.3   2   2     0.011      0.25    8.5   0.0   325   347   114   136   111   136 0.94 -
scaffold_6:4578618-4582171    -            379 8828at71240          -            913   5.5e-20   70.3   0.2   1   2   2.4e-09   5.3e-08   30.6   0.0   235   331   137   233   119   239 0.91 -
scaffold_6:4578618-4582171    -            379 8828at71240          -            913   5.5e-20   70.3   0.2   2   2   2.1e-11   4.6e-10   37.4   0.0   408   505   245   343   241   364 0.95 -
scaffold_1:24646071-24637978  -            801 8828at71240          -            913   9.1e-20   69.5   3.9   1   3   9.3e-09     2e-07   28.6   0.0   287   391    61   171    19   208 0.81 -
scaffold_1:24646071-24637978  -            801 8828at71240          -            913   9.1e-20   69.5   3.9   2   3     0.067       1.5    5.9   0.0   234   277   405   448   392   461 0.86 -
scaffold_1:24646071-24637978  -            801 8828at71240          -            913   9.1e-20   69.5   3.9   3   3   6.4e-10   1.4e-08   32.5   1.0   250   356   569   675   557   726 0.87 -
scaffold_9:7846464-7845259    -            402 8828at71240          -            913   1.3e-19   69.1   3.9   1   2     7e-14   1.5e-12   45.6   1.6   240   492    24   276    18   292 0.83 -
scaffold_9:7846464-7845259    -            402 8828at71240          -            913   1.3e-19   69.1   3.9   2   2   1.3e-09   2.8e-08   31.5   0.0   110   301   168   360   163   393 0.85 -
scaffold_8:4958813-4956316    -            371 8828at71240          -            913   1.7e-19   68.6   0.2   1   2   3.5e-09   7.7e-08   30.1   0.0   235   331   135   231   118   238 0.91 -
scaffold_8:4958813-4956316    -            371 8828at71240          -            913   1.7e-19   68.6   0.2   2   2     4e-11   8.8e-10   36.5   0.1   406   505   241   341   225   344 0.91 -
scaffold_3:27985817-27984672  -            382 8828at71240          -            913   2.6e-19   68.0   0.1   1   3     0.039      0.87    6.7   0.0   236   298    40   101    35   105 0.90 -
scaffold_3:27985817-27984672  -            382 8828at71240          -            913   2.6e-19   68.0   0.1   2   3     5e-11   1.1e-09   36.2   0.0   670   771    97   203    93   236 0.87 -
scaffold_3:27985817-27984672  -            382 8828at71240          -            913   2.6e-19   68.0   0.1   3   3   4.2e-07   9.2e-06   23.2   0.0   669   746   239   318   237   330 0.91 -
scaffold_4:7773106-7757469    -            793 8828at71240          -            913   5.1e-19   67.0   7.2   1   4   2.4e-09   5.2e-08   30.6   0.0   287   393    77   189     6   224 0.81 -
scaffold_4:7773106-7757469    -            793 8828at71240          -            913   5.1e-19   67.0   7.2   2   4       6.1   1.3e+02   -0.5   0.0   678   746   316   386   311   415 0.82 -
scaffold_4:7773106-7757469    -            793 8828at71240          -            913   5.1e-19   67.0   7.2   3   4     0.018      0.39    7.9   0.0   232   276   418   462   408   472 0.89 -
scaffold_4:7773106-7757469    -            793 8828at71240          -            913   5.1e-19   67.0   7.2   4   4     5e-08   1.1e-06   26.2   2.3   247   346   558   657   517   692 0.86 -
scaffold_5:8152149-8154666    -            254 8828at71240          -            913   7.2e-19   66.6   2.4   1   1   8.4e-19   1.9e-17   61.9   2.4   193   412    16   240     9   244 0.89 -
scaffold_1:41240538-41239323  -            400 8828at71240          -            913   7.4e-19   66.5   5.5   1   3      0.15       3.2    4.8   0.4   220   274    72   126    44   137 0.73 -
scaffold_1:41240538-41239323  -            400 8828at71240          -            913   7.4e-19   66.5   5.5   2   3     3e-16   6.5e-15   53.5   0.1   158   345   137   313   129   314 0.89 -
scaffold_1:41240538-41239323  -            400 8828at71240          -            913   7.4e-19   66.5   5.5   3   3   0.00045      0.01   13.1   0.2   735   842   259   369   259   376 0.78 -
scaffold_60:173458-172403     -            352 8828at71240          -            913   8.1e-19   66.4   0.2   1   2   9.2e-16     2e-14   51.8   0.1   243   385     6   153     2   187 0.83 -
scaffold_60:173458-172403     -            352 8828at71240          -            913   8.1e-19   66.4   0.2   2   2   0.00065     0.014   12.6   0.0   386   448   223   285   204   307 0.91 -
scaffold_42:445561-444506     -            352 8828at71240          -            913   9.4e-19   66.2   0.2   1   2   1.1e-15   2.4e-14   51.6   0.1   243   385     6   153     2   187 0.82 -
scaffold_42:445561-444506     -            352 8828at71240          -            913   9.4e-19   66.2   0.2   2   2   0.00065     0.014   12.6   0.0   386   448   223   285   204   307 0.91 -
scaffold_1:26734540-26736162  -            541 8828at71240          -            913   1.1e-18   66.0   0.9   1   3       4.3        95   -0.0   0.0   767   821    15    72     6    90 0.70 -
scaffold_1:26734540-26736162  -            541 8828at71240          -            913   1.1e-18   66.0   0.9   2   3   1.1e-07   2.5e-06   25.1   0.2   718   837   103   226    93   230 0.79 -
scaffold_1:26734540-26736162  -            541 8828at71240          -            913   1.1e-18   66.0   0.9   3   3   3.7e-11   8.1e-10   36.6   0.0   232   364   230   362   227   378 0.81 -
scaffold_6:19277560-19278726  -            389 8828at71240          -            913   1.3e-18   65.7   1.0   1   3       7.5   1.6e+02   -0.8   0.0   273   335    55   118    45   132 0.79 -
scaffold_6:19277560-19278726  -            389 8828at71240          -            913   1.3e-18   65.7   1.0   2   3   6.7e-09   1.5e-07   29.1   0.1   303   364   187   248   121   253 0.84 -
scaffold_6:19277560-19278726  -            389 8828at71240          -            913   1.3e-18   65.7   1.0   3   3   2.1e-10   4.6e-09   34.1   0.0   232   361   257   386   246   389 0.94 -
scaffold_8:19926904-19920930  -            571 8828at71240          -            913   1.8e-18   65.2   0.3   1   3   2.5e-05   0.00056   17.3   0.0   654   738    32   119    26   147 0.82 -
scaffold_8:19926904-19920930  -            571 8828at71240          -            913   1.8e-18   65.2   0.3   2   3   1.3e-06   2.8e-05   21.6   0.0   403   471   173   241   167   244 0.85 -
scaffold_8:19926904-19920930  -            571 8828at71240          -            913   1.8e-18   65.2   0.3   3   3   4.2e-07   9.3e-06   23.2   0.0   227   296   244   314   236   354 0.74 -
scaffold_5:34307871-34305849  -            556 8828at71240          -            913   2.6e-18   64.7   5.8   1   4      0.17       3.6    4.7   0.0   391   468    68   156     1   160 0.70 -
scaffold_5:34307871-34305849  -            556 8828at71240          -            913   2.6e-18   64.7   5.8   2   4   5.3e-07   1.2e-05   22.8   0.0   713   834   158   282   155   296 0.85 -
scaffold_5:34307871-34305849  -            556 8828at71240          -            913   2.6e-18   64.7   5.8   3   4   2.2e-09   4.9e-08   30.7   0.9   670   823   355   507   296   512 0.82 -
scaffold_5:34307871-34305849  -            556 8828at71240          -            913   2.6e-18   64.7   5.8   4   4     3e-07   6.5e-06   23.7   0.1   230   321   458   550   444   555 0.58 -
scaffold_10:7675797-7674679   -            371 8828at71240          -            913   7.3e-18   63.2   0.3   1   2   2.6e-10   5.8e-09   33.8   0.1   229   364    68   199    19   230 0.76 -
scaffold_10:7675797-7674679   -            371 8828at71240          -            913   7.3e-18   63.2   0.3   2   2   9.1e-11     2e-09   35.3   0.0   198   382   172   354   170   367 0.90 -
scaffold_1:36006614-36007759  -            382 8828at71240          -            913   7.4e-18   63.2   0.0   1   2   8.4e-13   1.8e-11   42.0   0.0   135   349    83   313    72   321 0.81 -
scaffold_1:36006614-36007759  -            382 8828at71240          -            913   7.4e-18   63.2   0.0   2   2     1e-06   2.3e-05   21.9   0.0   408   479   307   379   304   382 0.51 -
scaffold_3:32134053-32131571  -            525 8828at71240          -            913   2.3e-17   61.6   0.5   1   2    0.0002    0.0044   14.3   0.0   181   309   141   269   125   279 0.64 -
